start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,model_path,model_shorthand
2.591337325394064e-17,2.932105462955492e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-0.178240166,False Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.7628497674732027e-17,1.9800831127612662e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,End,-0.167651456,False Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
3.67130648381289e-17,4.3659585347283864e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-0.250004872,True Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.4092350186904587e-17,1.642141451352932e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,End,-0.220666173,True Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
2.042813016258715e-17,2.374500365055536e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-0.217066821,False Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.286097686701426e-17,1.440811811394058e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,Start,-0.163881685,False Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
3.6763092721576104e-17,4.445163063613809e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-0.273978203,True Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
9.871617270780298e-18,1.142309128975517e-17,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,Start,-0.210594756,True Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
2.4517729309022796e-17,2.76216037892586e-17,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,End,End,-0.171971718,False Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.4551508218765422e-17,1.6337376272016382e-17,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,End,End,-0.167007618,False Belief,meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
