start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,prompt,model_path,model_shorthand
1.8456924153636457e-14,5.6998748609708456e-15,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,End,1.695159997085669,False Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
2.32246913486802e-14,7.441187829760817e-15,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,End,1.6420545827472406,False Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
5.02210984387394e-14,1.551719974843442e-14,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,End,1.6944253530418494,True Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
2.278130856430815e-14,7.110025899471645e-15,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,End,1.6799238979781559,True Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.7621936014892113e-14,5.497179029659944e-15,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,1.6806090627938342,False Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David thinks the wine is in the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.743082505320081e-14,5.481975635289677e-15,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,Start,1.66887303694656,False Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David goes to get the wine from the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
5.591604653257254e-14,1.7283205845219224e-14,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,1.6938915141058153,True Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.788561906543827e-14,5.565586257513149e-15,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,Start,1.68419448578758,True Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
1.7578362946019457e-14,5.492336965816965e-15,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,End,End,1.6783086745756979,False Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
2.2526205957517677e-14,7.382125069381722e-15,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,End,End,1.6094962585594677,False Belief,"<|start_header_id|>user<|end_header_id|>

David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",meta-llama/Meta-Llama-3-8B-Instruct,LLaMA 3 8B Instruct
